Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender Code	Deaths	Population
45-49	2106-3	2186-2	41	F	246	99448
45-49	2106-3	2186-2	41	M	380	100232
45-49	2106-3	2135-2	42	F	27	19790
45-49	2106-3	2135-2	42	M	90	20304
45-49	A-PI	2186-2	42	M	12	14177
45-49	2054-5	2186-2	42	F	206	46963
45-49	2054-5	2186-2	42	M	233	43101
45-49	2106-3	2186-2	42	F	838	336494
45-49	2106-3	2186-2	42	M	1262	333971
45-49	2106-3	NS	42	M	17	Not Applicable
45-49	2106-3	2135-2	44	M	11	3574
45-49	2106-3	2186-2	44	F	63	28499
45-49	2106-3	2186-2	44	M	107	26718
45-49	2106-3	2135-2	45	M	14	7442
45-49	2054-5	2186-2	45	F	203	45521
45-49	2054-5	2186-2	45	M	257	37401
45-49	2106-3	2186-2	45	F	302	103962
45-49	2106-3	2186-2	45	M	486	101845
45-49	1002-5	2186-2	46	F	20	1961
45-49	1002-5	2186-2	46	M	30	1862
45-49	2106-3	2186-2	46	F	38	20066
45-49	2106-3	2186-2	46	M	63	20737
45-49	2106-3	2135-2	47	M	11	8690
45-49	2054-5	2186-2	47	F	142	37652
45-49	2054-5	2186-2	47	M	169	32160
45-49	2106-3	2186-2	47	F	618	168309
45-49	2106-3	2186-2	47	M	852	165928
45-49	2106-3	2135-2	48	F	549	304501
45-49	2106-3	2135-2	48	M	1010	305785
45-49	A-PI	2186-2	48	F	52	49419
45-49	A-PI	2186-2	48	M	76	46892
45-49	2054-5	2186-2	48	F	386	112049
45-49	2054-5	2186-2	48	M	527	102408
45-49	2106-3	2186-2	48	F	1046	389469
45-49	2106-3	2186-2	48	M	1546	394261
45-49	2106-3	NS	48	F	10	Not Applicable
45-49	2106-3	NS	48	M	19	Not Applicable
45-49	2106-3	2135-2	49	F	13	9932
45-49	2106-3	2135-2	49	M	24	10642
45-49	2106-3	2186-2	49	F	140	60955
45-49	2106-3	2186-2	49	M	215	62921
45-49	2106-3	2186-2	50	F	30	19881
45-49	2106-3	2186-2	50	M	63	19268
45-49	2106-3	2135-2	51	F	24	19848
45-49	2106-3	2135-2	51	M	27	21162
45-49	A-PI	2186-2	51	F	19	23185
45-49	A-PI	2186-2	51	M	25	20322
45-49	2054-5	2186-2	51	F	182	57420
45-49	2054-5	2186-2	51	M	211	51090
45-49	2106-3	2186-2	51	F	423	182427
45-49	2106-3	2186-2	51	M	579	179186
45-49	2106-3	2135-2	53	F	25	19655
45-49	2106-3	2135-2	53	M	44	22391
45-49	1002-5	2186-2	53	F	22	3533
45-49	1002-5	2186-2	53	M	19	3343
45-49	A-PI	2186-2	53	F	33	25821
45-49	A-PI	2186-2	53	M	37	21399
45-49	2054-5	2186-2	53	F	30	8408
45-49	2054-5	2186-2	53	M	45	10739
45-49	2106-3	2186-2	53	F	371	168202
45-49	2106-3	2186-2	53	M	560	171829
45-49	2054-5	2186-2	54	M	10	2231
45-49	2106-3	2186-2	54	F	233	55748
45-49	2106-3	2186-2	54	M	328	55978
45-49	2106-3	2135-2	55	M	18	9829
45-49	1002-5	2186-2	55	F	10	1840
45-49	1002-5	2186-2	55	M	24	1823
45-49	A-PI	2186-2	55	M	11	4086
45-49	2054-5	2186-2	55	F	58	11181
45-49	2054-5	2186-2	55	M	68	11034
45-49	2106-3	2186-2	55	F	325	158305
45-49	2106-3	2186-2	55	M	495	160246
45-49	2106-3	2186-2	56	F	42	13760
45-49	2106-3	2186-2	56	M	63	14471
50-54	2054-5	2186-2	1	F	283	47004
50-54	2054-5	2186-2	1	M	439	38772
50-54	2106-3	2186-2	1	F	673	121294
50-54	2106-3	2186-2	1	M	1083	118442
50-54	1002-5	2186-2	2	F	30	3546
50-54	1002-5	2186-2	2	M	43	3568
50-54	2054-5	2186-2	2	M	10	919
50-54	2106-3	2186-2	2	F	53	16538
50-54	2106-3	2186-2	2	M	101	18740
50-54	2106-3	2135-2	4	F	141	49904
50-54	2106-3	2135-2	4	M	256	49050
50-54	1002-5	2186-2	4	F	61	9262
50-54	1002-5	2186-2	4	M	98	7966
50-54	A-PI	2186-2	4	F	16	8016
50-54	A-PI	2186-2	4	M	13	6773
50-54	2054-5	2186-2	4	F	41	8896
50-54	2054-5	2186-2	4	M	49	9653
50-54	2106-3	2186-2	4	F	551	139101
50-54	2106-3	2186-2	4	M	842	134892
50-54	2106-3	NS	4	M	35	Not Applicable
50-54	2106-3	2135-2	5	M	12	4483
50-54	2054-5	2186-2	5	F	104	15830
50-54	2054-5	2186-2	5	M	146	13558
50-54	2106-3	2186-2	5	F	425	79937
50-54	2106-3	2186-2	5	M	682	78197
50-54	1002-5	2135-2	6	M	16	16469
50-54	2106-3	2135-2	6	F	962	386476
50-54	2106-3	2135-2	6	M	1733	388542
50-54	1002-5	2186-2	6	F	49	8193
50-54	1002-5	2186-2	6	M	63	7670
50-54	A-PI	2186-2	6	F	380	222097
50-54	A-PI	2186-2	6	M	497	190344
50-54	2054-5	2186-2	6	F	537	88891
50-54	2054-5	2186-2	6	M	700	86698
50-54	2106-3	2186-2	6	F	2095	594298
50-54	2106-3	2186-2	6	M	3190	604522
50-54	2106-3	NS	6	M	24	Not Applicable
50-54	2106-3	2135-2	8	F	88	26200
50-54	2106-3	2135-2	8	M	151	26607
50-54	A-PI	2186-2	8	M	12	5193
50-54	2054-5	2186-2	8	F	54	6859
50-54	2054-5	2186-2	8	M	53	8066
50-54	2106-3	2186-2	8	F	449	141002
50-54	2106-3	2186-2	8	M	669	137102
50-54	2106-3	2135-2	9	F	35	13590
50-54	2106-3	2135-2	9	M	69	12742
50-54	2054-5	2186-2	9	F	54	14586
50-54	2054-5	2186-2	9	M	74	12366
50-54	2106-3	2186-2	9	F	291	108705
50-54	2106-3	2186-2	9	M	516	104183
50-54	2054-5	2186-2	10	F	54	8061
50-54	2054-5	2186-2	10	M	34	6780
50-54	2106-3	2186-2	10	F	86	24040
50-54	2106-3	2186-2	10	M	164	22701
50-54	2054-5	2186-2	11	F	99	12018
50-54	2054-5	2186-2	11	M	132	10466
50-54	2106-3	2186-2	11	F	11	4961
50-54	2106-3	2186-2	11	M	21	6653
50-54	2054-5	2135-2	12	M	21	7573
50-54	2106-3	2135-2	12	F	292	164236
50-54	2106-3	2135-2	12	M	581	155748
50-54	1002-5	2186-2	12	M	20	2446
50-54	A-PI	2186-2	12	F	30	22965
50-54	A-PI	2186-2	12	M	38	18347
50-54	2054-5	2186-2	12	F	592	109959
50-54	2054-5	2186-2	12	M	696	96888
50-54	2106-3	2186-2	12	F	1897	426996
50-54	2106-3	2186-2	12	M	3074	418133
50-54	2054-5	NS	12	M	11	Not Applicable
50-54	2106-3	NS	12	F	12	Not Applicable
50-54	2106-3	NS	12	M	42	Not Applicable
50-54	2106-3	2135-2	13	F	25	16746
50-54	2106-3	2135-2	13	M	57	19818
50-54	A-PI	2186-2	13	F	17	13759
50-54	A-PI	2186-2	13	M	29	12595
50-54	2054-5	2186-2	13	F	630	118243
50-54	2054-5	2186-2	13	M	770	98196
50-54	2106-3	2186-2	13	F	939	212741
50-54	2106-3	2186-2	13	M	1424	209367
50-54	A-PI	2135-2	15	M	16	1357
50-54	A-PI	2186-2	15	F	94	30468
50-54	A-PI	2186-2	15	M	151	28157
50-54	2106-3	2186-2	15	F	30	10962
50-54	2106-3	2186-2	15	M	78	12425
50-54	2106-3	2135-2	16	M	12	4288
50-54	2106-3	2186-2	16	F	166	45764
50-54	2106-3	2186-2	16	M	245	44375
50-54	2106-3	2135-2	17	F	87	49072
50-54	2106-3	2135-2	17	M	182	53458
50-54	A-PI	2186-2	17	F	28	22681
50-54	A-PI	2186-2	17	M	38	19619
50-54	2054-5	2186-2	17	F	389	66647
50-54	2054-5	2186-2	17	M	556	56840
50-54	2106-3	2186-2	17	F	1119	314617
50-54	2106-3	2186-2	17	M	1611	308989
50-54	2106-3	NS	17	M	14	Not Applicable
50-54	2106-3	2135-2	18	F	24	8132
50-54	2106-3	2135-2	18	M	33	9104
50-54	A-PI	2186-2	18	M	11	3579
50-54	2054-5	2186-2	18	F	110	20385
50-54	2054-5	2186-2	18	M	165	18279
50-54	2106-3	2186-2	18	F	859	199059
50-54	2106-3	2186-2	18	M	1355	194765
50-54	2054-5	2186-2	19	F	15	2444
50-54	2054-5	2186-2	19	M	23	3043
50-54	2106-3	2186-2	19	F	344	98438
50-54	2106-3	2186-2	19	M	548	96619
50-54	2106-3	2135-2	20	F	19	6420
50-54	2106-3	2135-2	20	M	29	7077
50-54	1002-5	2186-2	20	M	13	920
50-54	2054-5	2186-2	20	F	38	5443
50-54	2054-5	2186-2	20	M	40	5690
50-54	2106-3	2186-2	20	F	343	81208
50-54	2106-3	2186-2	20	M	510	78696
50-54	2054-5	2186-2	21	F	80	12355
50-54	2054-5	2186-2	21	M	108	11576
50-54	2106-3	2186-2	21	F	797	143465
50-54	2106-3	2186-2	21	M	1236	137427
50-54	2106-3	2135-2	22	F	12	4455
50-54	2106-3	2135-2	22	M	13	5793
50-54	2054-5	2186-2	22	F	338	51676
50-54	2054-5	2186-2	22	M	522	44044
50-54	2106-3	2186-2	22	F	491	102634
50-54	2106-3	2186-2	22	M	733	99693
50-54	2106-3	2186-2	23	F	181	51928
50-54	2106-3	2186-2	23	M	325	49689
50-54	2106-3	2135-2	24	F	17	11727
50-54	2106-3	2135-2	24	M	35	12333
50-54	A-PI	2186-2	24	F	19	15173
50-54	A-PI	2186-2	24	M	25	12947
50-54	2054-5	2186-2	24	F	344	74146
50-54	2054-5	2186-2	24	M	497	61968
50-54	2106-3	2186-2	24	F	396	130801
50-54	2106-3	2186-2	24	M	713	126555
50-54	2106-3	2135-2	25	F	34	16485
50-54	2106-3	2135-2	25	M	77	14871
50-54	A-PI	2186-2	25	F	15	14081
50-54	A-PI	2186-2	25	M	20	12813
50-54	2054-5	2186-2	25	F	65	17168
50-54	2054-5	2186-2	25	M	87	15977
50-54	2106-3	2186-2	25	F	634	209055
50-54	2106-3	2186-2	25	M	979	200171
50-54	2106-3	NS	25	F	14	Not Applicable
50-54	2106-3	NS	25	M	29	Not Applicable
50-54	2106-3	2135-2	26	F	38	9697
50-54	2106-3	2135-2	26	M	59	9988
50-54	1002-5	2186-2	26	F	24	2625
50-54	1002-5	2186-2	26	M	22	2501
50-54	A-PI	2186-2	26	M	13	9093
50-54	2054-5	2186-2	26	F	323	47837
50-54	2054-5	2186-2	26	M	396	41625
50-54	2106-3	2186-2	26	F	1095	295501
50-54	2106-3	2186-2	26	M	1708	291776
50-54	2106-3	2135-2	27	M	24	5488
50-54	1002-5	2186-2	27	F	24	2115
50-54	1002-5	2186-2	27	M	29	1931
50-54	A-PI	2186-2	27	F	14	6390
50-54	A-PI	2186-2	27	M	22	6104
50-54	2054-5	2186-2	27	F	52	7795
50-54	2054-5	2186-2	27	M	53	8797
50-54	2106-3	2186-2	27	F	467	176154
50-54	2106-3	2186-2	27	M	729	174466
50-54	2054-5	2186-2	28	F	264	38700
50-54	2054-5	2186-2	28	M	367	31985
50-54	2106-3	2186-2	28	F	362	62113
50-54	2106-3	2186-2	28	M	564	60897
50-54	2106-3	2135-2	29	F	11	4772
50-54	2106-3	2135-2	29	M	21	4969
50-54	A-PI	2186-2	29	M	10	3394
50-54	2054-5	2186-2	29	F	140	24921
50-54	2054-5	2186-2	29	M	213	21939
50-54	2106-3	2186-2	29	F	864	183675
50-54	2106-3	2186-2	29	M	1261	180127
50-54	1002-5	2186-2	30	F	26	2024
50-54	1002-5	2186-2	30	M	32	1920
50-54	2106-3	2186-2	30	F	136	31967
50-54	2106-3	2186-2	30	M	198	31373
50-54	2054-5	2186-2	31	F	17	2595
50-54	2054-5	2186-2	31	M	26	2816
50-54	2106-3	2186-2	31	F	177	54635
50-54	2106-3	2186-2	31	M	319	53686
50-54	2106-3	2135-2	32	F	48	18887
50-54	2106-3	2135-2	32	M	91	20233
50-54	1002-5	2186-2	32	M	10	993
50-54	A-PI	2186-2	32	F	28	11319
50-54	A-PI	2186-2	32	M	38	8295
50-54	2054-5	2186-2	32	F	35	8147
50-54	2054-5	2186-2	32	M	65	8386
50-54	2106-3	2186-2	32	F	303	55334
50-54	2106-3	2186-2	32	M	439	59414
50-54	2106-3	2186-2	33	F	167	52853
50-54	2106-3	2186-2	33	M	244	51289
50-54	2106-3	2135-2	34	F	85	47688
50-54	2106-3	2135-2	34	M	183	46889
50-54	A-PI	2186-2	34	F	34	30132
50-54	A-PI	2186-2	34	M	42	28143
50-54	2054-5	2186-2	34	F	296	47842
50-54	2054-5	2186-2	34	M	346	40776
50-54	2106-3	2186-2	34	F	644	216439
50-54	2106-3	2186-2	34	M	992	210055
50-54	2106-3	2135-2	35	F	115	28935
50-54	2106-3	2135-2	35	M	240	27799
50-54	1002-5	2186-2	35	F	39	6199
50-54	1002-5	2186-2	35	M	63	5273
50-54	2106-3	2186-2	35	F	143	31045
50-54	2106-3	2186-2	35	M	192	29678
50-54	2054-5	2135-2	36	M	16	17139
50-54	2106-3	2135-2	36	F	282	88680
50-54	2106-3	2135-2	36	M	460	83512
50-54	1002-5	2186-2	36	M	18	2644
50-54	A-PI	2186-2	36	F	72	63104
50-54	A-PI	2186-2	36	M	127	56814
50-54	2054-5	2186-2	36	F	521	119238
50-54	2054-5	2186-2	36	M	730	98387
50-54	2106-3	2186-2	36	F	1255	431649
50-54	2106-3	2186-2	36	M	2068	425370
50-54	2054-5	NS	36	F	11	Not Applicable
50-54	2054-5	NS	36	M	31	Not Applicable
50-54	2106-3	NS	36	F	18	Not Applicable
50-54	2106-3	NS	36	M	37	Not Applicable
50-54	2106-3	2135-2	37	F	22	15400
50-54	2106-3	2135-2	37	M	46	17462
50-54	1002-5	2186-2	37	F	33	4291
50-54	1002-5	2186-2	37	M	21	3867
50-54	A-PI	2186-2	37	F	17	8454
50-54	A-PI	2186-2	37	M	20	7902
50-54	2054-5	2186-2	37	F	452	81822
50-54	2054-5	2186-2	37	M	595	68802
50-54	2106-3	2186-2	37	F	1008	247573
50-54	2106-3	2186-2	37	M	1580	237733
50-54	1002-5	2186-2	38	F	13	1159
50-54	1002-5	2186-2	38	M	19	1043
50-54	2106-3	2186-2	38	F	75	21357
50-54	2106-3	2186-2	38	M	105	22281
50-54	2106-3	2135-2	39	F	24	7896
50-54	2106-3	2135-2	39	M	38	8368
50-54	A-PI	2186-2	39	F	16	7949
50-54	A-PI	2186-2	39	M	17	6903
50-54	2054-5	2186-2	39	F	311	49981
50-54	2054-5	2186-2	39	M	404	44775
50-54	2106-3	2186-2	39	F	1591	353117
50-54	2106-3	2186-2	39	M	2407	343962
50-54	2106-3	2135-2	40	F	15	6865
50-54	2106-3	2135-2	40	M	30	8022
50-54	1002-5	2186-2	40	F	77	11366
50-54	1002-5	2186-2	40	M	151	10413
50-54	A-PI	2186-2	40	M	10	2472
50-54	2054-5	2186-2	40	F	55	9699
50-54	2054-5	2186-2	40	M	91	9412
50-54	2106-3	2186-2	40	F	598	97922
50-54	2106-3	2186-2	40	M	784	95334
50-54	2106-3	2135-2	41	F	14	9339
50-54	2106-3	2135-2	41	M	35	10539
50-54	1002-5	2186-2	41	F	12	1998
50-54	1002-5	2186-2	41	M	22	1776
50-54	A-PI	2186-2	41	F	11	7135
50-54	A-PI	2186-2	41	M	12	5838
50-54	2054-5	2186-2	41	M	19	2786
50-54	2106-3	2186-2	41	F	438	111214
50-54	2106-3	2186-2	41	M	646	107233
50-54	2106-3	2135-2	42	F	50	17333
50-54	2106-3	2135-2	42	M	104	17090
50-54	A-PI	2186-2	42	F	22	13521
50-54	A-PI	2186-2	42	M	23	12296
50-54	2054-5	2186-2	42	F	303	49309
50-54	2054-5	2186-2	42	M	421	44167
50-54	2106-3	2186-2	42	F	1455	388815
50-54	2106-3	2186-2	42	M	2257	379681
50-54	2106-3	NS	42	M	26	Not Applicable
50-54	2106-3	2135-2	44	M	15	2925
50-54	2054-5	2186-2	44	M	13	2024
50-54	2106-3	2186-2	44	F	107	33260
50-54	2106-3	2186-2	44	M	166	31008
50-54	2106-3	2135-2	45	M	17	5421
50-54	2054-5	2186-2	45	F	280	49474
50-54	2054-5	2186-2	45	M	394	41073
50-54	2106-3	2186-2	45	F	568	117407
50-54	2106-3	2186-2	45	M	879	112279
50-54	1002-5	2186-2	46	F	27	1922
50-54	1002-5	2186-2	46	M	29	1923
50-54	2106-3	2186-2	46	F	81	25319
50-54	2106-3	2186-2	46	M	123	25308
50-54	2106-3	2135-2	47	M	25	6280
50-54	2054-5	2186-2	47	F	248	39811
50-54	2054-5	2186-2	47	M	357	34017
50-54	2106-3	2186-2	47	F	997	187610
50-54	2106-3	2186-2	47	M	1567	179138
50-54	2054-5	2135-2	48	M	10	4082
50-54	2106-3	2135-2	48	F	756	271241
50-54	2106-3	2135-2	48	M	1506	269965
50-54	1002-5	2186-2	48	M	12	3785
50-54	A-PI	2186-2	48	F	63	41712
50-54	A-PI	2186-2	48	M	86	39745
50-54	2054-5	2186-2	48	F	650	115213
50-54	2054-5	2186-2	48	M	886	103575
50-54	2106-3	2186-2	48	F	1835	448707
50-54	2106-3	2186-2	48	M	2883	442624
50-54	2106-3	NS	48	M	27	Not Applicable
50-54	2106-3	2135-2	49	F	14	7928
50-54	2106-3	2135-2	49	M	24	8069
50-54	2106-3	2186-2	49	F	248	64189
50-54	2106-3	2186-2	49	M	325	63213
50-54	2106-3	2186-2	50	F	78	23890
50-54	2106-3	2186-2	50	M	120	22517
50-54	2106-3	2135-2	51	F	17	16420
50-54	2106-3	2135-2	51	M	40	17155
50-54	A-PI	2186-2	51	F	18	19683
50-54	A-PI	2186-2	51	M	33	16881
50-54	2054-5	2186-2	51	F	306	63392
50-54	2054-5	2186-2	51	M	422	55509
50-54	2106-3	2186-2	51	F	724	206514
50-54	2106-3	2186-2	51	M	1132	202497
50-54	2054-5	NS	51	M	10	Not Applicable
50-54	2106-3	NS	51	M	12	Not Applicable
50-54	2106-3	2135-2	53	F	40	15560
50-54	2106-3	2135-2	53	M	52	17506
50-54	1002-5	2186-2	53	F	19	3849
50-54	1002-5	2186-2	53	M	45	3594
50-54	A-PI	2186-2	53	F	30	23663
50-54	A-PI	2186-2	53	M	51	19049
50-54	2054-5	2186-2	53	F	44	8311
50-54	2054-5	2186-2	53	M	66	10682
50-54	2106-3	2186-2	53	F	671	190595
50-54	2106-3	2186-2	53	M	1021	189184
50-54	2054-5	2186-2	54	F	20	2058
50-54	2054-5	2186-2	54	M	26	2406
50-54	2106-3	2186-2	54	F	369	62113
50-54	2106-3	2186-2	54	M	562	59995
50-54	2106-3	2135-2	55	F	18	6747
50-54	2106-3	2135-2	55	M	36	7612
50-54	1002-5	2186-2	55	F	20	1921
50-54	1002-5	2186-2	55	M	20	1913
50-54	A-PI	2186-2	55	M	13	3550
50-54	2054-5	2186-2	55	F	82	11276
50-54	2054-5	2186-2	55	M	101	10326
50-54	2106-3	2186-2	55	F	546	189473
50-54	2106-3	2186-2	55	M	902	188242
50-54	2106-3	2135-2	56	M	13	1374
50-54	2106-3	2186-2	56	F	62	17009
50-54	2106-3	2186-2	56	M	97	17005
55-59	2106-3	2135-2	1	F	11	2355
55-59	2106-3	2135-2	1	M	18	2860
55-59	2054-5	2186-2	1	F	407	47187
55-59	2054-5	2186-2	1	M	639	38530
55-59	2106-3	2186-2	1	F	970	122224
55-59	2106-3	2186-2	1	M	1421	117256
55-59	1002-5	2186-2	2	F	31	3262
55-59	1002-5	2186-2	2	M	51	3068
55-59	2106-3	2186-2	2	F	106	17837
55-59	2106-3	2186-2	2	M	170	19728
55-59	1002-5	2135-2	4	M	10	1934
55-59	2106-3	2135-2	4	F	170	42135
55-59	2106-3	2135-2	4	M	304	39066
55-59	1002-5	2186-2	4	F	62	8339
55-59	1002-5	2186-2	4	M	99	6841
55-59	A-PI	2186-2	4	F	18	7361
55-59	A-PI	2186-2	4	M	14	5541
55-59	2054-5	2186-2	4	F	76	8211
55-59	2054-5	2186-2	4	M	81	8599
55-59	2106-3	2186-2	4	F	816	151492
55-59	2106-3	2186-2	4	M	1265	140577
55-59	2106-3	NS	4	F	14	Not Applicable
55-59	2106-3	NS	4	M	50	Not Applicable
55-59	2106-3	2135-2	5	M	12	3337
55-59	A-PI	2186-2	5	M	13	1153
55-59	2054-5	2186-2	5	F	145	15782
55-59	2054-5	2186-2	5	M	217	13380
55-59	2106-3	2186-2	5	F	681	79845
55-59	2106-3	2186-2	5	M	988	76379
55-59	1002-5	2135-2	6	M	13	13233
55-59	A-PI	2135-2	6	M	12	6556
55-59	2106-3	2135-2	6	F	1156	322413
55-59	2106-3	2135-2	6	M	2187	309478
55-59	1002-5	2186-2	6	F	70	8350
55-59	1002-5	2186-2	6	M	88	7458
55-59	A-PI	2186-2	6	F	512	212494
55-59	A-PI	2186-2	6	M	734	177356
55-59	2054-5	2186-2	6	F	713	84459
55-59	2054-5	2186-2	6	M	1064	80039
55-59	2106-3	2186-2	6	F	3145	622312
55-59	2106-3	2186-2	6	M	5122	624700
55-59	2106-3	NS	6	M	21	Not Applicable
55-59	2106-3	2135-2	8	F	105	22109
55-59	2106-3	2135-2	8	M	200	21325
55-59	1002-5	2186-2	8	M	14	1244
55-59	A-PI	2186-2	8	M	10	4257
55-59	2054-5	2186-2	8	F	49	6833
55-59	2054-5	2186-2	8	M	68	7439
55-59	2106-3	2186-2	8	F	638	147587
55-59	2106-3	2186-2	8	M	1010	142788
55-59	2106-3	NS	8	M	10	Not Applicable
55-59	2106-3	2135-2	9	F	42	10869
55-59	2106-3	2135-2	9	M	74	9787
55-59	A-PI	2186-2	9	M	11	4031
55-59	2054-5	2186-2	9	F	97	12517
55-59	2054-5	2186-2	9	M	113	10862
55-59	2106-3	2186-2	9	F	426	109860
55-59	2106-3	2186-2	9	M	739	105553
55-59	2054-5	2186-2	10	F	49	7433
55-59	2054-5	2186-2	10	M	65	5968
55-59	2106-3	2186-2	10	F	155	25492
55-59	2106-3	2186-2	10	M	240	23274
55-59	2054-5	2186-2	11	F	145	12251
55-59	2054-5	2186-2	11	M	205	10344
55-59	2106-3	2186-2	11	F	12	4711
55-59	2106-3	2186-2	11	M	32	5505
55-59	2054-5	2135-2	12	M	25	6032
55-59	2106-3	2135-2	12	F	382	132861
55-59	2106-3	2135-2	12	M	722	118362
55-59	1002-5	2186-2	12	M	15	2443
55-59	A-PI	2186-2	12	F	49	21327
55-59	A-PI	2186-2	12	M	63	16079
55-59	2054-5	2186-2	12	F	817	103311
55-59	2054-5	2186-2	12	M	1034	88973
55-59	2106-3	2186-2	12	F	2836	456383
55-59	2106-3	2186-2	12	M	4659	428206
55-59	2054-5	NS	12	M	10	Not Applicable
55-59	2106-3	NS	12	F	29	Not Applicable
55-59	2106-3	NS	12	M	74	Not Applicable
55-59	2106-3	2135-2	13	F	27	12107
55-59	2106-3	2135-2	13	M	47	13502
55-59	A-PI	2186-2	13	F	28	11860
55-59	A-PI	2186-2	13	M	42	10620
55-59	2054-5	2186-2	13	F	830	105372
55-59	2054-5	2186-2	13	M	1157	86951
55-59	2106-3	2186-2	13	F	1385	207243
55-59	2106-3	2186-2	13	M	2137	198944
55-59	A-PI	2135-2	15	M	12	1163
55-59	2106-3	2135-2	15	M	14	1210
55-59	A-PI	2186-2	15	F	128	30940
55-59	A-PI	2186-2	15	M	229	28275
55-59	2106-3	2186-2	15	F	60	12632
55-59	2106-3	2186-2	15	M	124	13720
55-59	2106-3	2135-2	16	M	17	3261
55-59	2106-3	2186-2	16	F	256	48718
55-59	2106-3	2186-2	16	M	394	46623
55-59	2106-3	2135-2	17	F	115	40206
55-59	2106-3	2135-2	17	M	245	42553
55-59	A-PI	2186-2	17	F	47	20900
55-59	A-PI	2186-2	17	M	66	17946
55-59	2054-5	2186-2	17	F	641	66821
55-59	2054-5	2186-2	17	M	868	54419
55-59	2106-3	2186-2	17	F	1601	322487
55-59	2106-3	2186-2	17	M	2542	312766
55-59	2054-5	NS	17	M	12	Not Applicable
55-59	2106-3	NS	17	M	26	Not Applicable
55-59	2106-3	2135-2	18	F	38	6441
55-59	2106-3	2135-2	18	M	34	7317
55-59	2054-5	2186-2	18	F	186	20393
55-59	2054-5	2186-2	18	M	232	17376
55-59	2106-3	2186-2	18	F	1260	200867
55-59	2106-3	2186-2	18	M	2004	195429
55-59	2054-5	2186-2	19	F	27	2214
55-59	2054-5	2186-2	19	M	16	2441
55-59	2106-3	2186-2	19	F	514	102641
55-59	2106-3	2186-2	19	M	865	100939
55-59	2106-3	2135-2	20	F	21	4903
55-59	2106-3	2135-2	20	M	33	5380
55-59	1002-5	2186-2	20	F	10	979
55-59	1002-5	2186-2	20	M	12	819
55-59	2054-5	2186-2	20	F	62	5274
55-59	2054-5	2186-2	20	M	69	5427
55-59	2106-3	2186-2	20	F	495	85546
55-59	2106-3	2186-2	20	M	704	81572
55-59	2106-3	2135-2	21	M	16	2190
55-59	2054-5	2186-2	21	F	113	12416
55-59	2054-5	2186-2	21	M	160	11149
55-59	2106-3	2186-2	21	F	1144	143181
55-59	2106-3	2186-2	21	M	1754	134895
55-59	2106-3	2135-2	22	F	12	3986
55-59	2106-3	2135-2	22	M	29	4522
55-59	1002-5	2186-2	22	M	10	1003
55-59	A-PI	2186-2	22	M	19	2539
55-59	2054-5	2186-2	22	F	502	51188
55-59	2054-5	2186-2	22	M	768	43737
55-59	2106-3	2186-2	22	F	703	105060
55-59	2106-3	2186-2	22	M	1191	101504
55-59	2106-3	2186-2	23	F	260	54323
55-59	2106-3	2186-2	23	M	456	51147
55-59	2106-3	2135-2	24	F	19	8855
55-59	2106-3	2135-2	24	M	38	8923
55-59	A-PI	2186-2	24	F	16	13343
55-59	A-PI	2186-2	24	M	36	11523
55-59	2054-5	2186-2	24	F	481	67778
55-59	2054-5	2186-2	24	M	676	54795
55-59	2106-3	2186-2	24	F	624	129861
55-59	2106-3	2186-2	24	M	1029	125441
55-59	2054-5	2135-2	25	M	13	2092
55-59	2106-3	2135-2	25	F	57	12711
55-59	2106-3	2135-2	25	M	60	11439
55-59	A-PI	2186-2	25	F	23	11714
55-59	A-PI	2186-2	25	M	28	10476
55-59	2054-5	2186-2	25	F	72	15631
55-59	2054-5	2186-2	25	M	119	13915
55-59	2106-3	2186-2	25	F	911	207527
55-59	2106-3	2186-2	25	M	1428	196780
55-59	2106-3	NS	25	F	32	Not Applicable
55-59	2106-3	NS	25	M	57	Not Applicable
55-59	2106-3	2135-2	26	F	46	7972
55-59	2106-3	2135-2	26	M	75	8207
55-59	1002-5	2186-2	26	F	18	2590
55-59	1002-5	2186-2	26	M	32	2384
55-59	A-PI	2186-2	26	F	15	7483
55-59	A-PI	2186-2	26	M	20	7231
55-59	2054-5	2186-2	26	F	539	48729
55-59	2054-5	2186-2	26	M	611	41185
55-59	2106-3	2186-2	26	F	1663	307985
55-59	2106-3	2186-2	26	M	2632	298585
55-59	2106-3	NS	26	M	19	Not Applicable
55-59	2106-3	2135-2	27	F	12	3621
55-59	2106-3	2135-2	27	M	18	3915
55-59	1002-5	2186-2	27	F	19	1981
55-59	1002-5	2186-2	27	M	34	1851
55-59	A-PI	2186-2	27	F	22	5422
55-59	A-PI	2186-2	27	M	27	4564
55-59	2054-5	2186-2	27	F	44	6787
55-59	2054-5	2186-2	27	M	80	7527
55-59	2106-3	2186-2	27	F	705	178634
55-59	2106-3	2186-2	27	M	1089	176294
55-59	A-PI	2186-2	28	M	12	764
55-59	2054-5	2186-2	28	F	391	38634
55-59	2054-5	2186-2	28	M	545	32013
55-59	2106-3	2186-2	28	F	502	62947
55-59	2106-3	2186-2	28	M	822	60966
55-59	2106-3	2135-2	29	F	12	3788
55-59	2106-3	2135-2	29	M	23	3994
55-59	A-PI	2186-2	29	M	10	2657
