Age Code	State Code	Race Code	Ethnicity Code	Gender	Population
34	41	2106-3	2135-2	M	3665
34	41	2106-3	2186-2	M	21367
34	42	1002-5	2135-2	M	248
34	42	1002-5	2186-2	M	135
34	42	A-PI	2135-2	M	143
34	42	A-PI	2186-2	M	3676
34	42	2054-5	2135-2	M	965
34	42	2054-5	2186-2	M	8920
34	42	2106-3	2135-2	M	5792
34	42	2106-3	2186-2	M	58737
34	44	1002-5	2135-2	M	55
34	44	1002-5	2186-2	M	30
34	44	A-PI	2135-2	M	33
34	44	A-PI	2186-2	M	340
34	44	2054-5	2135-2	M	164
34	44	2054-5	2186-2	M	471
34	44	2106-3	2135-2	M	986
34	44	2106-3	2186-2	M	4517
34	45	1002-5	2135-2	M	134
34	45	1002-5	2186-2	M	100
34	45	A-PI	2135-2	M	72
34	45	A-PI	2186-2	M	627
34	45	2054-5	2135-2	M	191
34	45	2054-5	2186-2	M	8049
34	45	2106-3	2135-2	M	2310
34	45	2106-3	2186-2	M	18570
34	46	1002-5	2135-2	M	37
34	46	1002-5	2186-2	M	502
34	46	A-PI	2135-2	M	1
34	46	A-PI	2186-2	M	83
34	46	2054-5	2135-2	M	23
34	46	2054-5	2186-2	M	184
34	46	2106-3	2135-2	M	224
34	46	2106-3	2186-2	M	4858
34	47	1002-5	2135-2	M	134
34	47	1002-5	2186-2	M	122
34	47	A-PI	2135-2	M	81
34	47	A-PI	2186-2	M	1100
34	47	2054-5	2135-2	M	152
34	47	2054-5	2186-2	M	7253
34	47	2106-3	2135-2	M	2854
34	47	2106-3	2186-2	M	30553
34	48	1002-5	2135-2	M	1812
34	48	1002-5	2186-2	M	668
34	48	A-PI	2135-2	M	630
34	48	A-PI	2186-2	M	11149
34	48	2054-5	2135-2	M	1783
34	48	2054-5	2186-2	M	23838
34	48	2106-3	2135-2	M	79037
34	48	2106-3	2186-2	M	80172
34	49	1002-5	2135-2	M	128
34	49	1002-5	2186-2	M	228
34	49	A-PI	2135-2	M	63
34	49	A-PI	2186-2	M	925
34	49	2054-5	2135-2	M	72
34	49	2054-5	2186-2	M	323
34	49	2106-3	2135-2	M	2998
34	49	2106-3	2186-2	M	18549
34	50	1002-5	2135-2	M	3
34	50	1002-5	2186-2	M	12
34	50	A-PI	2135-2	M	1
34	50	A-PI	2186-2	M	89
34	50	2054-5	2135-2	M	1
34	50	2054-5	2186-2	M	65
34	50	2106-3	2135-2	M	86
34	50	2106-3	2186-2	M	3273
34	51	1002-5	2135-2	M	321
34	51	1002-5	2186-2	M	153
34	51	A-PI	2135-2	M	166
34	51	A-PI	2186-2	M	4666
34	51	2054-5	2135-2	M	619
34	51	2054-5	2186-2	M	10945
34	51	2106-3	2135-2	M	6605
34	51	2106-3	2186-2	M	34660
34	53	1002-5	2135-2	M	429
34	53	1002-5	2186-2	M	756
34	53	A-PI	2135-2	M	206
34	53	A-PI	2186-2	M	5643
34	53	2054-5	2135-2	M	295
34	53	2054-5	2186-2	M	2728
34	53	2106-3	2135-2	M	6735
34	53	2106-3	2186-2	M	35001
34	54	1002-5	2135-2	M	8
34	54	1002-5	2186-2	M	29
34	54	A-PI	2135-2	M	2
34	54	A-PI	2186-2	M	126
34	54	2054-5	2135-2	M	23
34	54	2054-5	2186-2	M	618
34	54	2106-3	2135-2	M	236
34	54	2106-3	2186-2	M	10182
34	55	1002-5	2135-2	M	128
34	55	1002-5	2186-2	M	358
34	55	A-PI	2135-2	M	38
34	55	A-PI	2186-2	M	1399
34	55	2054-5	2135-2	M	158
34	55	2054-5	2186-2	M	2509
34	55	2106-3	2135-2	M	3049
34	55	2106-3	2186-2	M	30196
34	56	1002-5	2135-2	M	20
34	56	1002-5	2186-2	M	92
34	56	A-PI	2135-2	M	11
34	56	A-PI	2186-2	M	43
34	56	2054-5	2135-2	M	10
34	56	2054-5	2186-2	M	93
34	56	2106-3	2135-2	M	476
34	56	2106-3	2186-2	M	3603
35	1	1002-5	2135-2	M	83
35	1	1002-5	2186-2	M	213
35	1	A-PI	2135-2	M	59
35	1	A-PI	2186-2	M	609
35	1	2054-5	2135-2	M	163
35	1	2054-5	2186-2	M	8428
35	1	2106-3	2135-2	M	1726
35	1	2106-3	2186-2	M	19662
35	2	1002-5	2135-2	M	54
35	2	1002-5	2186-2	M	773
35	2	A-PI	2135-2	M	12
35	2	A-PI	2186-2	M	340
35	2	2054-5	2135-2	M	27
35	2	2054-5	2186-2	M	301
35	2	2106-3	2135-2	M	307
35	2	2106-3	2186-2	M	3774
35	4	1002-5	2135-2	M	844
35	4	1002-5	2186-2	M	1888
35	4	A-PI	2135-2	M	250
35	4	A-PI	2186-2	M	2015
35	4	2054-5	2135-2	M	420
35	4	2054-5	2186-2	M	2661
35	4	2106-3	2135-2	M	14722
35	4	2106-3	2186-2	M	23721
35	5	1002-5	2135-2	M	72
35	5	1002-5	2186-2	M	162
35	5	A-PI	2135-2	M	41
35	5	A-PI	2186-2	M	479
35	5	2054-5	2135-2	M	66
35	5	2054-5	2186-2	M	3075
35	5	2106-3	2135-2	M	1830
35	5	2106-3	2186-2	M	14153
35	6	1002-5	2135-2	M	4982
35	6	1002-5	2186-2	M	1402
35	6	A-PI	2135-2	M	2944
35	6	A-PI	2186-2	M	43478
35	6	2054-5	2135-2	M	3115
35	6	2054-5	2186-2	M	17121
35	6	2106-3	2135-2	M	111191
35	6	2106-3	2186-2	M	103645
35	8	1002-5	2135-2	M	507
35	8	1002-5	2186-2	M	343
35	8	A-PI	2135-2	M	123
35	8	A-PI	2186-2	M	1572
35	8	2054-5	2135-2	M	309
35	8	2054-5	2186-2	M	2047
35	8	2106-3	2135-2	M	8777
35	8	2106-3	2186-2	M	28066
35	9	1002-5	2135-2	M	122
35	9	1002-5	2186-2	M	49
35	9	A-PI	2135-2	M	117
35	9	A-PI	2186-2	M	1657
35	9	2054-5	2135-2	M	445
35	9	2054-5	2186-2	M	2551
35	9	2106-3	2135-2	M	3960
35	9	2106-3	2186-2	M	13281
35	10	1002-5	2135-2	M	41
35	10	1002-5	2186-2	M	11
35	10	A-PI	2135-2	M	15
35	10	A-PI	2186-2	M	340
35	10	2054-5	2135-2	M	90
35	10	2054-5	2186-2	M	1342
35	10	2106-3	2135-2	M	710
35	10	2106-3	2186-2	M	3291
35	11	1002-5	2135-2	M	31
35	11	1002-5	2186-2	M	22
35	11	A-PI	2135-2	M	23
35	11	A-PI	2186-2	M	385
35	11	2054-5	2135-2	M	142
35	11	2054-5	2186-2	M	2166
35	11	2106-3	2135-2	M	669
35	11	2106-3	2186-2	M	3122
35	12	1002-5	2135-2	M	566
35	12	1002-5	2186-2	M	362
35	12	A-PI	2135-2	M	318
35	12	A-PI	2186-2	M	4301
35	12	2054-5	2135-2	M	2142
35	12	2054-5	2186-2	M	21938
35	12	2106-3	2135-2	M	36443
35	12	2106-3	2186-2	M	60775
35	13	1002-5	2135-2	M	369
35	13	1002-5	2186-2	M	164
35	13	A-PI	2135-2	M	179
35	13	A-PI	2186-2	M	3493
35	13	2054-5	2135-2	M	875
35	13	2054-5	2186-2	M	21697
35	13	2106-3	2135-2	M	8418
35	13	2106-3	2186-2	M	34712
35	15	1002-5	2135-2	M	13
35	15	1002-5	2186-2	M	35
35	15	A-PI	2135-2	M	485
35	15	A-PI	2186-2	M	5658
35	15	2054-5	2135-2	M	39
35	15	2054-5	2186-2	M	378
35	15	2106-3	2135-2	M	641
35	15	2106-3	2186-2	M	3030
35	16	1002-5	2135-2	M	79
35	16	1002-5	2186-2	M	151
35	16	A-PI	2135-2	M	14
35	16	A-PI	2186-2	M	224
35	16	2054-5	2135-2	M	21
35	16	2054-5	2186-2	M	103
35	16	2106-3	2135-2	M	1437
35	16	2106-3	2186-2	M	9177
35	17	1002-5	2135-2	M	638
35	17	1002-5	2186-2	M	177
35	17	A-PI	2135-2	M	200
35	17	A-PI	2186-2	M	6287
35	17	2054-5	2135-2	M	608
35	17	2054-5	2186-2	M	12075
35	17	2106-3	2135-2	M	17822
35	17	2106-3	2186-2	M	53107
35	18	1002-5	2135-2	M	156
35	18	1002-5	2186-2	M	113
35	18	A-PI	2135-2	M	64
35	18	A-PI	2186-2	M	1268
35	18	2054-5	2135-2	M	198
35	18	2054-5	2186-2	M	4397
35	18	2106-3	2135-2	M	3841
35	18	2106-3	2186-2	M	33903
35	19	1002-5	2135-2	M	58
35	19	1002-5	2186-2	M	65
35	19	A-PI	2135-2	M	19
35	19	A-PI	2186-2	M	721
35	19	2054-5	2135-2	M	58
35	19	2054-5	2186-2	M	904
35	19	2106-3	2135-2	M	1406
35	19	2106-3	2186-2	M	17688
35	20	1002-5	2135-2	M	117
35	20	1002-5	2186-2	M	196
35	20	A-PI	2135-2	M	27
35	20	A-PI	2186-2	M	749
35	20	2054-5	2135-2	M	127
35	20	2054-5	2186-2	M	1541
35	20	2106-3	2135-2	M	2549
35	20	2106-3	2186-2	M	14809
35	21	1002-5	2135-2	M	72
35	21	1002-5	2186-2	M	53
35	21	A-PI	2135-2	M	33
35	21	A-PI	2186-2	M	663
35	21	2054-5	2135-2	M	91
35	21	2054-5	2186-2	M	2586
35	21	2106-3	2135-2	M	1423
35	21	2106-3	2186-2	M	24561
35	22	1002-5	2135-2	M	60
35	22	1002-5	2186-2	M	215
35	22	A-PI	2135-2	M	36
35	22	A-PI	2186-2	M	801
35	22	2054-5	2135-2	M	226
35	22	2054-5	2186-2	M	10088
35	22	2106-3	2135-2	M	2328
35	22	2106-3	2186-2	M	18879
35	23	1002-5	2135-2	M	14
35	23	1002-5	2186-2	M	54
35	23	A-PI	2135-2	M	5
35	23	A-PI	2186-2	M	133
35	23	2054-5	2135-2	M	14
35	23	2054-5	2186-2	M	132
35	23	2106-3	2135-2	M	121
35	23	2106-3	2186-2	M	7131
35	24	1002-5	2135-2	M	260
35	24	1002-5	2186-2	M	131
35	24	A-PI	2135-2	M	144
35	24	A-PI	2186-2	M	3161
35	24	2054-5	2135-2	M	651
35	24	2054-5	2186-2	M	11661
35	24	2106-3	2135-2	M	5435
35	24	2106-3	2186-2	M	19172
35	25	1002-5	2135-2	M	236
35	25	1002-5	2186-2	M	82
35	25	A-PI	2135-2	M	103
35	25	A-PI	2186-2	M	3848
35	25	2054-5	2135-2	M	857
35	25	2054-5	2186-2	M	3451
35	25	2106-3	2135-2	M	5131
35	25	2106-3	2186-2	M	29634
35	26	1002-5	2135-2	M	156
35	26	1002-5	2186-2	M	392
35	26	A-PI	2135-2	M	56
35	26	A-PI	2186-2	M	2428
35	26	2054-5	2135-2	M	214
35	26	2054-5	2186-2	M	8490
35	26	2106-3	2135-2	M	3351
35	26	2106-3	2186-2	M	45207
35	27	1002-5	2135-2	M	167
35	27	1002-5	2186-2	M	427
35	27	A-PI	2135-2	M	39
35	27	A-PI	2186-2	M	2306
35	27	2054-5	2135-2	M	125
35	27	2054-5	2186-2	M	2835
35	27	2106-3	2135-2	M	2501
35	27	2106-3	2186-2	M	30764
35	28	1002-5	2135-2	M	38
35	28	1002-5	2186-2	M	109
35	28	A-PI	2135-2	M	26
35	28	A-PI	2186-2	M	257
35	28	2054-5	2135-2	M	118
35	28	2054-5	2186-2	M	7563
35	28	2106-3	2135-2	M	899
35	28	2106-3	2186-2	M	10773
35	29	1002-5	2135-2	M	91
35	29	1002-5	2186-2	M	210
35	29	A-PI	2135-2	M	33
35	29	A-PI	2186-2	M	1077
35	29	2054-5	2135-2	M	147
35	29	2054-5	2186-2	M	4789
35	29	2106-3	2135-2	M	1945
35	29	2106-3	2186-2	M	32011
35	30	1002-5	2135-2	M	27
35	30	1002-5	2186-2	M	430
35	30	A-PI	2135-2	M	6
35	30	A-PI	2186-2	M	56
35	30	2054-5	2135-2	M	3
35	30	2054-5	2186-2	M	87
35	30	2106-3	2135-2	M	183
35	30	2106-3	2186-2	M	6048
35	31	1002-5	2135-2	M	93
35	31	1002-5	2186-2	M	124
35	31	A-PI	2135-2	M	28
35	31	A-PI	2186-2	M	407
35	31	2054-5	2135-2	M	33
35	31	2054-5	2186-2	M	838
35	31	2106-3	2135-2	M	1497
35	31	2106-3	2186-2	M	10286
35	32	1002-5	2135-2	M	202
35	32	1002-5	2186-2	M	233
35	32	A-PI	2135-2	M	169
35	32	A-PI	2186-2	M	1850
35	32	2054-5	2135-2	M	249
35	32	2054-5	2186-2	M	2019
35	32	2106-3	2135-2	M	6183
35	32	2106-3	2186-2	M	10501
35	33	1002-5	2135-2	M	11
35	33	1002-5	2186-2	M	18
35	33	A-PI	2135-2	M	11
35	33	A-PI	2186-2	M	323
35	33	2054-5	2135-2	M	24
35	33	2054-5	2186-2	M	158
35	33	2106-3	2135-2	M	381
35	33	2106-3	2186-2	M	6927
35	34	1002-5	2135-2	M	522
35	34	1002-5	2186-2	M	93
35	34	A-PI	2135-2	M	228
35	34	A-PI	2186-2	M	7611
35	34	2054-5	2135-2	M	1473
35	34	2054-5	2186-2	M	8035
35	34	2106-3	2135-2	M	13523
35	34	2106-3	2186-2	M	28458
35	35	1002-5	2135-2	M	307
35	35	1002-5	2186-2	M	1238
35	35	A-PI	2135-2	M	65
35	35	A-PI	2186-2	M	334
35	35	2054-5	2135-2	M	125
35	35	2054-5	2186-2	M	377
35	35	2106-3	2135-2	M	6512
35	35	2106-3	2186-2	M	5021
35	36	1002-5	2135-2	M	1468
35	36	1002-5	2186-2	M	448
35	36	A-PI	2135-2	M	626
35	36	A-PI	2186-2	M	13590
35	36	2054-5	2135-2	M	4756
35	36	2054-5	2186-2	M	19684
35	36	2106-3	2135-2	M	25046
35	36	2106-3	2186-2	M	70134
35	37	1002-5	2135-2	M	485
35	37	1002-5	2186-2	M	743
35	37	A-PI	2135-2	M	172
35	37	A-PI	2186-2	M	2754
35	37	2054-5	2135-2	M	735
35	37	2054-5	2186-2	M	13608
35	37	2106-3	2135-2	M	7584
35	37	2106-3	2186-2	M	38447
35	38	1002-5	2135-2	M	22
35	38	1002-5	2186-2	M	281
35	38	A-PI	2135-2	M	3
35	38	A-PI	2186-2	M	116
35	38	2054-5	2135-2	M	13
35	38	2054-5	2186-2	M	192
35	38	2106-3	2135-2	M	232
35	38	2106-3	2186-2	M	4572
35	39	1002-5	2135-2	M	112
35	39	1002-5	2186-2	M	161
35	39	A-PI	2135-2	M	62
35	39	A-PI	2186-2	M	2231
35	39	2054-5	2135-2	M	334
35	39	2054-5	2186-2	M	9398
35	39	2106-3	2135-2	M	3070
35	39	2106-3	2186-2	M	58127
35	40	1002-5	2135-2	M	325
35	40	1002-5	2186-2	M	2567
35	40	A-PI	2135-2	M	42
35	40	A-PI	2186-2	M	694
35	40	2054-5	2135-2	M	155
35	40	2054-5	2186-2	M	2447
35	40	2106-3	2135-2	M	2996
35	40	2106-3	2186-2	M	18020
35	41	1002-5	2135-2	M	269
35	41	1002-5	2186-2	M	368
35	41	A-PI	2135-2	M	81
35	41	A-PI	2186-2	M	1566
35	41	2054-5	2135-2	M	143
35	41	2054-5	2186-2	M	849
35	41	2106-3	2135-2	M	3942
35	41	2106-3	2186-2	M	21810
35	42	1002-5	2135-2	M	303
35	42	1002-5	2186-2	M	134
35	42	A-PI	2135-2	M	137
35	42	A-PI	2186-2	M	3904
35	42	2054-5	2135-2	M	986
35	42	2054-5	2186-2	M	9084
35	42	2106-3	2135-2	M	5821
35	42	2106-3	2186-2	M	59044
35	44	1002-5	2135-2	M	58
35	44	1002-5	2186-2	M	42
35	44	A-PI	2135-2	M	29
35	44	A-PI	2186-2	M	339
35	44	2054-5	2135-2	M	168
35	44	2054-5	2186-2	M	504
35	44	2106-3	2135-2	M	1032
35	44	2106-3	2186-2	M	4486
35	45	1002-5	2135-2	M	110
35	45	1002-5	2186-2	M	116
35	45	A-PI	2135-2	M	47
35	45	A-PI	2186-2	M	618
35	45	2054-5	2135-2	M	239
35	45	2054-5	2186-2	M	8302
35	45	2106-3	2135-2	M	2496
35	45	2106-3	2186-2	M	18978
35	46	1002-5	2135-2	M	38
35	46	1002-5	2186-2	M	449
35	46	A-PI	2135-2	M	3
35	46	A-PI	2186-2	M	80
35	46	2054-5	2135-2	M	10
35	46	2054-5	2186-2	M	241
35	46	2106-3	2135-2	M	189
35	46	2106-3	2186-2	M	4718
35	47	1002-5	2135-2	M	125
35	47	1002-5	2186-2	M	122
35	47	A-PI	2135-2	M	94
35	47	A-PI	2186-2	M	1077
35	47	2054-5	2135-2	M	202
35	47	2054-5	2186-2	M	7595
35	47	2106-3	2135-2	M	3047
35	47	2106-3	2186-2	M	30963
35	48	1002-5	2135-2	M	1885
35	48	1002-5	2186-2	M	656
35	48	A-PI	2135-2	M	696
35	48	A-PI	2186-2	M	11246
35	48	2054-5	2135-2	M	1769
35	48	2054-5	2186-2	M	24593
35	48	2106-3	2135-2	M	79894
35	48	2106-3	2186-2	M	80012
35	49	1002-5	2135-2	M	146
35	49	1002-5	2186-2	M	209
35	49	A-PI	2135-2	M	58
35	49	A-PI	2186-2	M	895
35	49	2054-5	2135-2	M	94
35	49	2054-5	2186-2	M	353
35	49	2106-3	2135-2	M	3103
35	49	2106-3	2186-2	M	18876
35	50	1002-5	2135-2	M	5
35	50	1002-5	2186-2	M	21
35	50	A-PI	2135-2	M	1
35	50	A-PI	2186-2	M	47
35	50	2054-5	2135-2	M	10
35	50	2054-5	2186-2	M	113
35	50	2106-3	2135-2	M	58
35	50	2106-3	2186-2	M	3434
35	51	1002-5	2135-2	M	312
35	51	1002-5	2186-2	M	168
35	51	A-PI	2135-2	M	157
35	51	A-PI	2186-2	M	4747
35	51	2054-5	2135-2	M	645
35	51	2054-5	2186-2	M	11104
35	51	2106-3	2135-2	M	7015
35	51	2106-3	2186-2	M	34441
35	53	1002-5	2135-2	M	453
35	53	1002-5	2186-2	M	792
35	53	A-PI	2135-2	M	233
35	53	A-PI	2186-2	M	5641
35	53	2054-5	2135-2	M	305
35	53	2054-5	2186-2	M	2895
35	53	2106-3	2135-2	M	6685
35	53	2106-3	2186-2	M	35518
35	54	1002-5	2135-2	M	9
35	54	1002-5	2186-2	M	27
35	54	A-PI	2135-2	M	5
35	54	A-PI	2186-2	M	137
35	54	2054-5	2135-2	M	17
35	54	2054-5	2186-2	M	600
35	54	2106-3	2135-2	M	224
35	54	2106-3	2186-2	M	10887
35	55	1002-5	2135-2	M	131
35	55	1002-5	2186-2	M	386
35	55	A-PI	2135-2	M	43
35	55	A-PI	2186-2	M	1272
35	55	2054-5	2135-2	M	159
35	55	2054-5	2186-2	M	2600
35	55	2106-3	2135-2	M	3141
35	55	2106-3	2186-2	M	30842
35	56	1002-5	2135-2	M	32
35	56	1002-5	2186-2	M	106
35	56	A-PI	2135-2	M	5
35	56	A-PI	2186-2	M	48
35	56	2054-5	2135-2	M	14
35	56	2054-5	2186-2	M	61
35	56	2106-3	2135-2	M	453
35	56	2106-3	2186-2	M	3528
36	1	1002-5	2135-2	M	127
36	1	1002-5	2186-2	M	158
36	1	A-PI	2135-2	M	61
36	1	A-PI	2186-2	M	553
36	1	2054-5	2135-2	M	129
36	1	2054-5	2186-2	M	7859
36	1	2106-3	2135-2	M	1495
36	1	2106-3	2186-2	M	18630
36	2	1002-5	2135-2	M	52
36	2	1002-5	2186-2	M	737
36	2	A-PI	2135-2	M	18
36	2	A-PI	2186-2	M	379
36	2	2054-5	2135-2	M	26
36	2	2054-5	2186-2	M	245
36	2	2106-3	2135-2	M	277
36	2	2106-3	2186-2	M	3280
36	4	1002-5	2135-2	M	759
36	4	1002-5	2186-2	M	1799
36	4	A-PI	2135-2	M	237
36	4	A-PI	2186-2	M	1999
36	4	2054-5	2135-2	M	342
36	4	2054-5	2186-2	M	2367
36	4	2106-3	2135-2	M	13609
36	4	2106-3	2186-2	M	21841
36	5	1002-5	2135-2	M	76
36	5	1002-5	2186-2	M	162
36	5	A-PI	2135-2	M	31
36	5	A-PI	2186-2	M	510
36	5	2054-5	2135-2	M	70
36	5	2054-5	2186-2	M	2882
36	5	2106-3	2135-2	M	1673
36	5	2106-3	2186-2	M	13059
36	6	1002-5	2135-2	M	4413
36	6	1002-5	2186-2	M	1332
36	6	A-PI	2135-2	M	2631
36	6	A-PI	2186-2	M	40746
36	6	2054-5	2135-2	M	2756
36	6	2054-5	2186-2	M	15763
36	6	2106-3	2135-2	M	100209
36	6	2106-3	2186-2	M	95078
36	8	1002-5	2135-2	M	421
36	8	1002-5	2186-2	M	280
36	8	A-PI	2135-2	M	103
36	8	A-PI	2186-2	M	1457
36	8	2054-5	2135-2	M	267
36	8	2054-5	2186-2	M	1918
36	8	2106-3	2135-2	M	8072
36	8	2106-3	2186-2	M	25984
36	9	1002-5	2135-2	M	106
36	9	1002-5	2186-2	M	41
36	9	A-PI	2135-2	M	111
36	9	A-PI	2186-2	M	1412
36	9	2054-5	2135-2	M	459
36	9	2054-5	2186-2	M	2334
36	9	2106-3	2135-2	M	3554
36	9	2106-3	2186-2	M	12618
36	10	1002-5	2135-2	M	23
36	10	1002-5	2186-2	M	14
36	10	A-PI	2135-2	M	18
36	10	A-PI	2186-2	M	370
36	10	2054-5	2135-2	M	91
36	10	2054-5	2186-2	M	1179
36	10	2106-3	2135-2	M	608
36	10	2106-3	2186-2	M	3167
36	11	1002-5	2135-2	M	41
36	11	1002-5	2186-2	M	3
36	11	A-PI	2135-2	M	16
36	11	A-PI	2186-2	M	317
36	11	2054-5	2135-2	M	131
36	11	2054-5	2186-2	M	1846
36	11	2106-3	2135-2	M	631
36	11	2106-3	2186-2	M	2778
36	12	1002-5	2135-2	M	493
36	12	1002-5	2186-2	M	354
36	12	A-PI	2135-2	M	313
36	12	A-PI	2186-2	M	4313
36	12	2054-5	2135-2	M	1975
36	12	2054-5	2186-2	M	20386
36	12	2106-3	2135-2	M	34284
36	12	2106-3	2186-2	M	57252
36	13	1002-5	2135-2	M	356
36	13	1002-5	2186-2	M	138
36	13	A-PI	2135-2	M	150
36	13	A-PI	2186-2	M	3164
36	13	2054-5	2135-2	M	777
36	13	2054-5	2186-2	M	20306
36	13	2106-3	2135-2	M	7495
36	13	2106-3	2186-2	M	33125
36	15	1002-5	2135-2	M	23
36	15	1002-5	2186-2	M	27
36	15	A-PI	2135-2	M	405
36	15	A-PI	2186-2	M	5309
36	15	2054-5	2135-2	M	45
36	15	2054-5	2186-2	M	382
36	15	2106-3	2135-2	M	563
36	15	2106-3	2186-2	M	2719
36	16	1002-5	2135-2	M	86
36	16	1002-5	2186-2	M	126
36	16	A-PI	2135-2	M	14
36	16	A-PI	2186-2	M	223
36	16	2054-5	2135-2	M	18
36	16	2054-5	2186-2	M	115
36	16	2106-3	2135-2	M	1387
36	16	2106-3	2186-2	M	8975
36	17	1002-5	2135-2	M	526
36	17	1002-5	2186-2	M	165
36	17	A-PI	2135-2	M	178
36	17	A-PI	2186-2	M	6099
36	17	2054-5	2135-2	M	539
36	17	2054-5	2186-2	M	11039
36	17	2106-3	2135-2	M	16277
36	17	2106-3	2186-2	M	49950
36	18	1002-5	2135-2	M	129
36	18	1002-5	2186-2	M	102
36	18	A-PI	2135-2	M	51
36	18	A-PI	2186-2	M	1213
36	18	2054-5	2135-2	M	193
36	18	2054-5	2186-2	M	4095
36	18	2106-3	2135-2	M	3321
36	18	2106-3	2186-2	M	32141
36	19	1002-5	2135-2	M	48
36	19	1002-5	2186-2	M	78
36	19	A-PI	2135-2	M	16
36	19	A-PI	2186-2	M	672
36	19	2054-5	2135-2	M	56
36	19	2054-5	2186-2	M	907
36	19	2106-3	2135-2	M	1277
36	19	2106-3	2186-2	M	16548
36	20	1002-5	2135-2	M	82
36	20	1002-5	2186-2	M	190
36	20	A-PI	2135-2	M	26
36	20	A-PI	2186-2	M	690
36	20	2054-5	2135-2	M	90
36	20	2054-5	2186-2	M	1242
36	20	2106-3	2135-2	M	2384
36	20	2106-3	2186-2	M	13848
36	21	1002-5	2135-2	M	37
36	21	1002-5	2186-2	M	57
36	21	A-PI	2135-2	M	16
36	21	A-PI	2186-2	M	592
36	21	2054-5	2135-2	M	88
36	21	2054-5	2186-2	M	2565
36	21	2106-3	2135-2	M	1253
36	21	2106-3	2186-2	M	23550
36	22	1002-5	2135-2	M	57
36	22	1002-5	2186-2	M	199
36	22	A-PI	2135-2	M	42
36	22	A-PI	2186-2	M	710
36	22	2054-5	2135-2	M	204
36	22	2054-5	2186-2	M	9237
36	22	2106-3	2135-2	M	1883
36	22	2106-3	2186-2	M	17868
36	23	1002-5	2135-2	M	1
36	23	1002-5	2186-2	M	43
36	23	A-PI	2135-2	M	6
36	23	A-PI	2186-2	M	123
36	23	2054-5	2135-2	M	12
36	23	2054-5	2186-2	M	156
36	23	2106-3	2135-2	M	127
36	23	2106-3	2186-2	M	6900
36	24	1002-5	2135-2	M	273
36	24	1002-5	2186-2	M	97
36	24	A-PI	2135-2	M	115
36	24	A-PI	2186-2	M	3147
36	24	2054-5	2135-2	M	570
36	24	2054-5	2186-2	M	11051
36	24	2106-3	2135-2	M	4870
36	24	2106-3	2186-2	M	17918
36	25	1002-5	2135-2	M	210
36	25	1002-5	2186-2	M	73
36	25	A-PI	2135-2	M	111
36	25	A-PI	2186-2	M	3649
36	25	2054-5	2135-2	M	820
36	25	2054-5	2186-2	M	3231
36	25	2106-3	2135-2	M	4886
36	25	2106-3	2186-2	M	27963
36	26	1002-5	2135-2	M	133
36	26	1002-5	2186-2	M	411
36	26	A-PI	2135-2	M	36
36	26	A-PI	2186-2	M	2285
36	26	2054-5	2135-2	M	197
36	26	2054-5	2186-2	M	8022
36	26	2106-3	2135-2	M	3069
36	26	2106-3	2186-2	M	43343
36	27	1002-5	2135-2	M	145
36	27	1002-5	2186-2	M	411
36	27	A-PI	2135-2	M	42
36	27	A-PI	2186-2	M	2088
36	27	2054-5	2135-2	M	122
36	27	2054-5	2186-2	M	2618
36	27	2106-3	2135-2	M	2211
36	27	2106-3	2186-2	M	28872
36	28	1002-5	2135-2	M	48
36	28	1002-5	2186-2	M	95
36	28	A-PI	2135-2	M	28
36	28	A-PI	2186-2	M	245
36	28	2054-5	2135-2	M	87
36	28	2054-5	2186-2	M	6898
36	28	2106-3	2135-2	M	861
36	28	2106-3	2186-2	M	9851
36	29	1002-5	2135-2	M	80
36	29	1002-5	2186-2	M	200
36	29	A-PI	2135-2	M	37
36	29	A-PI	2186-2	M	1122
36	29	2054-5	2135-2	M	103
36	29	2054-5	2186-2	M	4376
36	29	2106-3	2135-2	M	1837
36	29	2106-3	2186-2	M	30433
36	30	1002-5	2135-2	M	37
36	30	1002-5	2186-2	M	423
36	30	A-PI	2135-2	M	4
36	30	A-PI	2186-2	M	59
36	30	2054-5	2135-2	M	4
36	30	2054-5	2186-2	M	56
36	30	2106-3	2135-2	M	216
36	30	2106-3	2186-2	M	5615
36	31	1002-5	2135-2	M	60
36	31	1002-5	2186-2	M	77
36	31	A-PI	2135-2	M	33
36	31	A-PI	2186-2	M	373
36	31	2054-5	2135-2	M	52
36	31	2054-5	2186-2	M	687
36	31	2106-3	2135-2	M	1304
36	31	2106-3	2186-2	M	9515
36	32	1002-5	2135-2	M	213
36	32	1002-5	2186-2	M	183
36	32	A-PI	2135-2	M	165
36	32	A-PI	2186-2	M	1702
36	32	2054-5	2135-2	M	190
36	32	2054-5	2186-2	M	1817
36	32	2106-3	2135-2	M	5769
36	32	2106-3	2186-2	M	9716
36	33	1002-5	2135-2	M	6
36	33	1002-5	2186-2	M	12
36	33	A-PI	2135-2	M	5
36	33	A-PI	2186-2	M	267
36	33	2054-5	2135-2	M	22
36	33	2054-5	2186-2	M	167
36	33	2106-3	2135-2	M	307
36	33	2106-3	2186-2	M	6692
36	34	1002-5	2135-2	M	467
36	34	1002-5	2186-2	M	87
36	34	A-PI	2135-2	M	229
36	34	A-PI	2186-2	M	7364
36	34	2054-5	2135-2	M	1411
